IDMachine,IDSeance,PoidsMax,RythmeCardiaque
,4,105,139.53,64
,57,521,15.1,65
,35,779,17.81,144
,32,32,64.33,65
,95,343,182.08,145
,32,788,62.76,72
,97,980,27.1,171
,1,60,96.77,173
,99,938,146.97,102
,12,853,28.03,177
,11,21,89.36,121
,25,546,33.53,97
,94,23,163.38,103
,91,345,83.23,174
,100,639,185.57,111
,16,932,132.78,93
,86,984,48.8,108
,30,836,10.68,70
,52,997,90.26,156
,1,303,183.68,121
,50,601,65.64,90
,29,108,93.68,77
,10,690,19.09,134
,73,200,65.78,133
,57,546,40.71,144
,65,697,130.5,153
,26,862,59.21,142
,46,279,106.18,70
,54,913,178.57,128
,20,447,199.51,62
,54,241,108.25,151
,47,941,94.31,131
,75,960,194.12,156
,92,778,194.93,142
,2,399,97.17,127
,100,184,92.26,136
,67,685,142.33,142
,11,918,191.5,177
,56,35,49.96,79
,78,230,129.52,95
,16,128,58.5,126
,15,350,85.14,105
,8,869,81.16,80
,31,463,91.85,133
,12,568,187.92,91
,96,94,93.03,138
,93,305,159.44,144
,64,137,74.95,86
,63,925,65.73,149
,40,650,143.26,125
,90,18,172.91,153
,36,856,134.87,97
,50,449,170.75,121
,58,605,182.41,82
,66,370,45.94,135
,62,864,70.05,111
,4,421,90.1,62
,72,894,184.71,149
,11,250,143.82,142
,66,206,143.58,170
,15,606,153.7,63
,15,108,165.22,82
,69,90,23.29,175
,26,470,95.78,146
,97,963,27.2,165
,51,523,137.79,93
,63,940,114.71,120
,46,882,79.56,173
,80,166,80.42,118
,12,669,173.84,88
,48,983,67.79,140
,78,375,166.9,164
,31,433,169.86,139
,10,903,28.3,157
,76,167,61.28,137
,82,836,30.49,168
,61,838,58.28,68
,92,964,116.31,111
,21,510,29.49,71
,11,119,153.12,127
,36,800,122.66,169
,83,456,190.14,146
,72,339,163.71,78
,26,565,112.85,136
,79,24,46.4,138
,9,47,112.8,151
,58,732,59.08,133
,55,29,193.14,122
,28,809,109.29,142
,57,241,72.28,127
,33,358,24.59,84
,38,540,114.94,142
,47,136,118.38,64
,16,763,133.21,106
,78,595,28.58,170
,32,600,44.77,98
,67,636,91.44,125
,97,816,17.76,130
,86,213,144.71,74
,67,743,139.59,178
,84,446,98.59,81
,23,731,48.98,160
,86,744,157.74,94
,83,934,142.55,90
,69,521,52.47,101
,100,498,58.45,120
,33,766,132.85,127
,13,408,134.81,92
,40,32,68.59,173
,1,75,172.69,137
,85,44,26.96,165
,39,695,196.53,125
,84,79,119.21,124
,50,453,102.82,95
,66,192,86.6,119
,34,73,43.38,86
,35,238,184.97,148
,86,955,92.08,75
,67,958,52.57,125
,10,749,108.85,175
,82,250,146.05,170
,89,610,12.0,135
,6,271,104.11,126
,64,562,107.02,105
,63,486,65.9,145
,92,85,20.46,114
,21,709,37.96,119
,47,441,71.03,148
,40,6,59.66,90
,75,437,74.68,128
,33,372,49.09,98
,21,933,56.21,86
,80,254,144.78,61
,67,594,182.6,174
,48,777,50.54,176
,77,94,111.03,177
,51,453,122.57,114
,6,699,139.82,180
,97,557,179.83,158
,61,709,79.6,134
,85,178,157.91,138
,39,15,133.31,118
,15,170,29.17,133
,11,512,35.78,107
,11,370,71.52,133
,17,959,101.32,165
,94,475,165.08,157
,38,938,177.03,179
,2,103,199.34,167
,15,324,90.06,98
,38,843,143.38,97
,65,406,73.83,78
,4,996,90.98,132
,55,33,103.74,74
,100,921,194.41,69
,88,525,86.61,104
,20,31,57.07,173
,93,827,90.16,139
,40,636,77.5,69
,67,244,165.25,87
,20,671,179.87,132
,84,688,164.46,158
,4,690,94.19,103
,58,751,193.49,143
,18,852,84.52,122
,60,923,66.79,176
,38,318,41.55,62
,65,965,72.1,153
,84,526,96.28,80
,31,395,130.51,146
,85,402,75.68,111
,45,979,13.6,64
,43,750,183.59,144
,86,141,173.42,131
,61,516,84.79,100
,55,619,65.51,61
,85,434,40.6,137
,10,873,199.38,109
,10,389,43.2,94
,55,464,57.63,147
,95,521,158.93,120
,6,766,33.35,73
,23,442,151.58,68
,45,532,29.59,162
,16,639,18.03,98
,17,175,108.91,174
,48,740,117.31,86
,34,604,147.55,156
,32,435,16.69,137
,82,264,186.25,130
,18,945,65.91,79
,42,866,76.48,85
,68,87,93.14,149
,1,983,84.7,127
,31,54,74.41,141
,49,704,183.92,149
,33,217,171.25,170
,62,151,140.97,93
,13,980,119.71,103
,74,144,135.04,73
,95,88,137.34,141
,89,819,155.36,146
,98,146,120.2,124
,81,585,198.69,79
,37,557,182.11,78
,36,630,13.27,161
,3,701,140.74,61
,79,533,172.22,148
,100,232,155.98,84
,71,868,40.8,119
,9,265,111.42,114
,15,224,102.77,152
,35,213,15.08,150
,49,738,184.18,76
,67,901,185.85,71
,36,954,199.71,91
,27,266,126.99,66
,10,173,147.55,111
,15,212,35.72,107
,95,690,54.94,96
,75,403,172.43,93
,19,849,148.25,79
,62,215,194.95,93
,2,347,167.97,97
,91,771,110.22,123
,16,835,121.57,61
,17,335,19.39,161
,21,274,198.23,84
,43,586,181.29,110
,10,114,23.64,73
,28,348,128.48,91
,54,50,18.88,65
,10,761,174.63,129
,46,366,123.91,90
,56,893,20.68,105
,30,332,167.88,163
,53,544,176.43,144
,63,314,28.56,133
,52,15,57.81,96
,38,421,111.69,113
,31,136,105.6,153
,25,261,90.05,74
,37,558,30.39,122
,34,367,77.65,143
,60,447,37.91,119
,85,383,111.6,78
,71,208,117.41,162
,14,713,112.36,102
,83,548,173.52,62
,69,638,73.66,126
,50,942,79.59,142
,27,161,95.29,110
,2,259,177.0,175
,71,527,77.25,64
,9,970,151.8,164
,28,978,159.07,171
,9,902,129.72,128
,90,609,136.96,132
,30,690,105.92,130
,75,371,166.76,113
,51,587,84.18,96
,75,257,40.53,157
,58,812,168.54,168
,55,15,58.48,165
,94,670,179.13,123
,97,478,27.89,131
,57,196,139.22,86
,46,871,54.54,163
,54,292,146.27,106
,68,260,126.86,105
,11,338,102.43,158
,70,271,134.96,179
,20,958,156.79,103
,83,438,50.17,165
,9,818,199.64,173
,30,271,13.85,121
,62,686,20.1,157
,9,445,42.31,167
,35,10,85.38,83
,100,706,150.38,60
,11,686,63.77,69
,85,511,111.63,137
,85,281,183.79,127
,24,438,88.86,62
,36,664,158.25,63
,100,374,36.24,65
,74,660,66.89,157
,31,670,136.54,100
,66,28,69.38,136
,81,28,135.44,84
,52,122,63.65,160
,41,883,43.41,79
,94,329,17.73,135
,58,477,145.52,61
,98,754,55.43,113
,44,996,146.67,171
,64,508,83.06,73
,4,573,95.36,77
,80,122,114.57,134
,86,315,121.81,106
,30,240,188.69,163
,98,244,92.2,130
,87,539,98.46,112
,31,135,154.23,155
,20,361,189.13,88
,79,943,35.96,151
,43,673,22.69,160
,50,696,21.01,166
,95,619,67.98,143
,24,497,37.84,127
,95,219,123.2,121
,59,570,66.34,174
,30,547,87.62,136
,87,136,74.38,126
,73,805,50.27,177
,73,501,86.02,73
,61,981,78.48,176
,86,628,21.35,81
,1,75,108.1,169
,56,186,32.84,83
,12,295,88.89,172
,47,803,159.34,173
,42,919,138.23,139
,27,67,94.19,71
,8,795,68.41,133
,78,890,26.09,122
,24,947,26.89,147
,90,569,109.72,81
,85,157,154.24,80
,61,954,186.66,103
,87,632,28.61,61
,77,964,98.52,154
,28,629,123.64,161
,18,29,93.91,178
,67,48,194.43,119
,24,147,43.23,123
,17,307,158.93,153
,91,337,191.39,73
,53,270,159.38,122
,76,458,39.32,139
,81,244,148.11,152
,90,453,55.69,129
,25,402,30.28,123
,7,8,178.02,111
,12,175,128.47,96
,89,717,93.77,125
,100,171,124.39,120
,44,822,153.55,136
,43,553,84.89,95
,16,375,91.91,97
,88,111,105.41,90
,37,781,128.07,160
,28,448,104.25,118
,24,733,33.61,174
,59,365,160.77,147
,45,658,100.03,90
,50,680,186.61,116
,52,324,101.45,155
,52,774,11.37,147
,49,989,181.2,84
,7,782,38.81,175
,16,793,183.12,110
,51,344,15.95,157
,98,812,55.54,175
,52,597,136.67,137
,41,950,73.04,138
,85,309,108.95,180
,73,698,13.0,126
,3,46,19.78,144
,82,679,84.37,167
,47,642,120.0,163
,84,775,13.29,71
,68,279,188.96,92
,42,130,164.66,125
,99,768,95.31,60
,65,875,113.09,155
,56,43,183.77,97
,40,185,13.02,63
,70,171,155.96,96
,91,11,24.16,164
,9,89,16.1,177
,80,176,124.18,145
,9,500,86.55,112
,41,278,133.67,105
,1,682,12.47,133
,60,168,152.91,92
,58,760,36.64,91
,11,505,69.62,135
,91,676,171.6,142
,50,480,166.76,138
,15,568,174.4,177
,93,790,136.81,150
,51,1,140.61,141
,69,65,37.19,155
,98,416,34.92,102
,33,900,171.06,139
,74,36,175.93,110
,12,625,80.49,98
,31,708,56.44,141
,82,838,61.22,89
,51,579,50.31,96
,10,807,61.5,147
,46,846,47.44,69
,47,192,106.52,177
,62,865,190.94,180
,96,56,140.82,156
,72,186,92.81,113
,26,931,173.11,160
,45,697,80.38,107
,42,481,131.56,151
,59,536,14.11,60
,23,726,187.02,151
,39,351,86.61,69
,76,245,150.69,124
,20,168,162.22,174
,43,276,144.45,84
,77,925,89.27,147
,36,400,25.86,123
,93,292,80.14,123
,7,605,52.46,162
,23,783,152.51,99
,15,316,26.94,71
,83,681,189.37,115
,99,909,164.72,109
,99,831,141.37,156
,57,735,174.53,106
,1,303,68.83,96
,28,331,93.26,153
,38,324,59.47,112
,22,471,39.13,86
,17,419,120.68,156
,2,998,85.29,76
,45,385,194.25,76
,1,119,23.55,167
,83,534,113.45,94
,4,530,94.68,94
,28,155,192.21,166
,3,815,31.77,160
,24,149,135.11,118
,24,816,82.91,147
,37,692,91.72,139
,40,783,17.64,134
,10,180,141.41,147
,23,148,192.74,151
,35,163,75.29,102
,52,800,164.52,103
,99,15,173.0,113
,59,518,96.56,79
,18,775,127.91,146
,68,637,99.08,164
,68,677,36.52,157
,36,80,115.9,98
,52,474,111.01,78
,92,701,77.18,112
,10,610,43.07,101
,8,533,80.92,146
,64,18,178.75,82
,72,367,52.78,75
,94,483,30.86,84
,31,631,14.25,143
,93,372,152.53,122
,29,521,114.91,72
,63,432,15.46,138
,14,608,56.36,116
,73,199,140.38,100
,52,189,122.11,140
,80,2,107.45,68
,24,797,20.32,113
,41,840,128.44,172
,27,827,128.4,85
,95,349,74.91,62
,78,847,59.43,63
,61,367,48.41,128
,46,976,108.24,62
,11,776,109.3,132
,36,624,193.03,156
,5,124,174.63,103
,21,235,157.27,133
,63,515,176.87,145
,21,845,71.96,178
,53,494,54.62,133
,8,178,33.26,160
,89,889,102.77,119
,42,497,112.2,154
,54,550,92.98,173
,50,468,82.72,132
,60,74,37.27,154
,79,817,189.29,90
,75,271,132.21,162
,54,911,16.16,106
,9,140,126.52,141
,10,330,98.7,93
,73,590,162.55,177
,2,128,61.0,116
,100,837,166.59,75
,43,836,193.72,157
,63,361,21.46,168
,49,253,142.05,172
,4,66,92.21,96
,91,47,119.75,106
,37,722,74.6,140
,74,646,152.52,79
,61,802,103.68,155
,33,533,21.32,179
,4,109,55.21,152
,35,684,26.18,114
,75,586,155.23,158
,6,36,151.14,132
,24,772,32.51,174
,24,129,15.71,169
,70,578,105.4,131
,100,728,132.58,94
,64,507,82.24,117
,54,75,54.78,147
,94,378,101.88,111
,9,780,181.32,85
,68,521,53.58,65
,59,152,85.96,125
,22,885,64.83,91
,92,889,48.23,168
,15,939,100.58,113
,49,401,144.74,119
,22,717,166.86,77
,18,656,155.41,160
,92,100,91.69,103
,94,367,26.13,164
,9,336,98.53,75
,73,1,173.59,87
,44,764,101.28,176
,91,570,32.22,148
,75,414,27.99,133
,47,476,26.67,178
,90,580,51.8,115
,34,598,55.06,170
,58,211,31.77,141
,25,890,128.24,101
,21,905,118.36,160
,67,108,167.42,168
,98,524,183.63,79
,71,42,149.24,126
,15,175,73.34,106
,45,576,186.64,161
,99,903,54.62,137
,65,782,31.77,134
,87,269,23.47,103
,49,120,170.17,78
,35,167,68.56,64
,90,206,114.56,135
,72,801,129.46,168
,26,407,46.19,164
,28,745,132.9,160
,44,840,120.43,148
,44,261,35.24,131
,34,373,28.25,75
,79,903,113.09,158
,14,82,83.29,116
,6,240,117.04,122
,85,112,18.92,180
,99,585,191.79,114
,98,871,22.44,175
,83,724,117.24,89
,39,8,28.92,81
,71,909,146.59,171
,2,563,23.33,115
,7,71,84.32,78
,49,742,94.36,110
,94,320,191.53,73
,75,362,33.44,119
,51,254,192.79,92
,82,770,139.85,62
,65,901,22.63,63
,94,307,128.73,64
,55,306,126.84,109
,40,278,185.48,152
,80,312,143.51,99
,78,289,65.22,116
,46,399,50.29,110
,17,94,193.38,119
,17,649,80.05,84
,5,185,54.04,90
,59,409,57.68,105
,96,105,188.04,141
,94,848,73.19,160
,48,771,147.43,160
,55,492,70.04,123
,15,330,23.87,162
,61,609,191.1,140
,76,667,183.49,150
,17,807,75.25,140
,52,454,40.61,121
,45,877,109.24,105
,90,985,190.14,128
,3,413,158.0,73
,17,635,110.43,120
,64,499,80.5,112
,11,396,62.31,140
,91,151,19.0,72
,69,725,188.42,69
,100,641,176.05,82
,24,741,76.59,78
,77,258,125.21,178
,26,889,35.07,151
,92,652,132.62,111
,21,911,36.21,173
,2,493,28.4,106
,23,18,87.26,99
,75,953,159.99,60
,91,734,200.0,84
,80,870,55.83,85
,27,718,96.07,90
,49,80,95.25,93
,28,793,84.14,70
,41,783,39.33,60
,93,737,73.84,175
,90,369,93.1,137
,9,496,56.74,86
,100,755,139.32,143
,27,657,40.26,70
,37,760,67.28,125
,22,335,91.94,125
,100,274,101.55,130
,54,924,19.77,102
,10,992,193.08,114
,10,934,46.92,152
,55,689,21.37,72
,56,544,65.04,105
,5,685,98.11,87
,55,758,89.21,106
,50,301,59.56,145
,15,249,132.77,68
,62,262,187.58,142
,84,204,139.8,65
,52,554,64.27,136
,54,292,46.28,80
,80,584,72.79,155
,60,559,126.7,136
,82,299,132.68,78
,80,540,50.02,162
,42,382,30.23,155
,56,661,69.79,115
,28,413,87.72,98
,43,811,163.83,180
,70,582,114.69,178
,80,312,146.88,118
,32,234,197.24,60
,21,294,118.09,159
,58,553,60.91,164
,57,406,76.13,68
,76,993,128.85,141
,99,105,46.42,108
,83,247,167.82,80
,75,721,196.26,87
,88,849,134.99,142
,37,698,171.28,120
,98,344,44.59,109
,80,969,157.13,128
,30,521,34.38,159
,23,506,87.61,69
,91,449,110.47,122
,43,521,168.6,162
,85,581,197.27,145
,44,991,71.7,84
,53,101,73.94,101
,5,28,121.6,74
,71,985,129.36,90
,21,962,31.71,167
,94,686,57.04,115
,10,4,104.59,152
,90,953,82.87,176
,22,980,175.31,140
,60,317,105.81,60
,46,640,22.97,143
,24,225,122.41,108
,68,938,131.31,98
,74,694,152.71,73
,37,858,155.83,150
,93,141,45.2,172
,94,736,53.71,132
,17,411,146.99,131
,10,209,113.63,156
,89,659,185.06,130
,42,44,64.18,90
,86,994,154.26,177
,24,455,180.42,83
,77,185,150.75,116
,38,466,23.4,74
,54,493,169.73,165
,93,761,167.18,173
,73,474,58.19,134
,30,108,77.58,95
,22,602,47.22,66
,85,347,195.44,106
,6,36,21.16,160
,24,857,97.93,98
,65,639,45.2,127
,48,59,31.52,67
,39,980,116.69,166
,60,832,80.42,168
,94,7,112.42,162
,5,368,138.31,95
,93,575,187.92,169
,17,332,23.89,170
,88,88,145.22,86
,30,131,158.61,109
,16,314,56.88,140
,25,79,56.28,80
,12,786,28.97,176
,66,549,52.09,124
,15,714,168.55,127
,88,952,47.4,70
,5,819,19.23,82
,8,711,85.53,170
,13,315,35.86,175
,71,728,107.08,149
,47,459,78.75,161
,45,237,13.35,66
,25,99,33.4,68
,82,36,178.29,152
,97,308,61.16,83
,18,709,167.33,121
,21,797,178.82,147
,71,844,43.93,65
,32,947,88.51,89
,25,893,86.68,148
,30,92,16.4,124
,64,258,110.8,80
,42,102,187.21,124
,71,224,94.32,68
,2,802,32.41,121
,15,583,142.07,102
,18,921,145.67,130
,89,931,46.82,105
,69,410,146.04,93
,93,315,26.63,173
,1,264,109.86,80
,18,991,83.86,145
,26,81,111.99,172
,55,859,60.03,137
,88,414,157.53,163
,72,477,112.94,124
,25,625,17.37,65
,18,330,36.96,116
,69,838,191.64,89
,59,345,126.73,112
,87,29,134.76,95
,11,356,56.05,96
,23,637,52.39,149
,64,281,92.18,127
,28,7,190.19,129
,17,300,132.61,120
,63,811,125.07,84
,6,41,183.18,169
,50,151,122.33,131
,96,117,49.0,67
,18,929,66.39,167
,83,972,158.53,158
,75,215,176.44,62
,46,781,48.75,147
,84,452,119.38,150
,78,68,76.86,142
,54,588,166.87,147
,68,824,55.52,112
,77,938,193.16,77
,74,366,97.18,136
,88,70,113.29,94
,28,344,73.96,168
,25,217,79.63,85
,16,783,24.4,75
,73,167,139.94,63
,6,926,151.01,107
,85,324,142.25,99
,36,703,123.91,97
,36,339,20.57,63
,88,349,81.95,75
,13,365,164.04,113
,22,862,197.86,70
,65,463,58.51,112
,91,425,48.88,119
,86,608,39.73,90
,87,332,34.85,76
,51,139,168.12,129
,75,287,25.45,93
,94,559,66.72,91
,77,876,14.35,170
,13,134,133.31,93
,88,738,126.44,73
,68,157,38.71,65
,68,60,178.91,60
,55,959,37.22,164
,78,393,45.55,98
,83,665,75.76,160
,15,311,191.84,144
,56,116,49.1,161
,7,475,180.52,90
,34,207,32.87,122
,98,163,85.28,63
,37,634,197.52,137
,49,36,31.17,167
,72,596,116.07,118
,57,616,91.3,116
,84,497,176.39,155
,12,640,66.03,60
,11,460,93.37,88
,3,895,64.21,106
,33,828,150.72,134
,17,998,43.79,170
,19,732,75.88,70
,13,704,112.51,94
,34,7,76.93,160
,29,839,45.73,177
,34,801,83.0,124
,94,298,185.1,64
,18,833,117.56,116
,86,15,53.91,172
,75,610,123.83,104
,92,643,136.76,147
,5,174,79.45,120
,47,832,83.07,123
,83,293,162.47,166
,96,434,37.11,174
,93,745,30.4,118
,65,505,173.14,169
,78,113,106.47,111
,50,588,87.19,60
,31,800,18.23,61
,71,658,157.54,150
,45,825,147.19,71
,68,884,75.17,116
,14,757,134.95,103
,39,977,54.1,91
,43,413,131.37,130
,47,24,92.81,129
,52,94,157.59,97
,21,556,168.88,136
,31,826,129.46,132
,78,299,52.52,146
,53,47,32.41,107
,10,312,101.61,79
,34,112,92.57,162
,84,114,173.26,123
,57,366,181.05,108
,87,596,145.51,81
,3,660,172.54,176
,18,61,101.37,83
,52,114,152.28,159
,64,396,37.68,128
,8,635,68.57,140
,93,275,141.9,176
,6,344,69.47,146
,26,155,92.12,81
,62,907,95.4,77
,73,600,11.5,170
,33,361,36.74,73
,58,399,171.84,146
,52,800,71.07,148
,91,728,195.21,170
,54,100,65.84,134
,5,1000,16.65,174
,7,77,128.77,165
,9,372,66.31,171
,25,259,96.51,102
,99,936,158.98,170
,3,537,89.28,142
,28,270,24.81,144
,36,20,151.5,64
,87,567,55.76,92
,8,968,135.49,146
,82,411,184.83,176
,93,131,111.49,172
,83,173,56.47,98
,55,954,51.66,180
,12,775,38.62,102
,28,238,186.11,103
,6,870,77.55,138
,92,469,55.55,94
,55,412,28.66,70
,81,336,166.54,125
,11,272,18.35,138
,83,648,127.75,168
,13,804,30.22,72
,58,889,42.16,123
,78,53,84.16,177
,44,647,64.19,163
,59,879,119.46,110
,96,492,67.25,72
,70,224,36.62,148
,59,211,109.41,72
,45,142,23.83,164
,79,249,142.42,75
,96,788,126.56,75
,1,116,29.09,159
,31,363,32.9,170
,76,429,166.99,81
,100,979,20.55,164
,41,430,40.21,134
,77,707,58.81,169
,100,623,41.43,67
,70,696,147.82,142
,88,990,115.2,153
,45,703,73.48,109
,32,520,176.27,148
,97,803,40.66,69
,90,199,60.48,136
,6,113,103.94,133
,58,528,128.93,134
,80,482,161.41,73
,83,332,39.93,127
,77,15,147.98,178
,50,973,132.4,156
,51,325,40.78,180
,49,556,75.9,150
,22,114,176.61,178
,17,195,137.25,136
,80,883,116.66,106
,11,439,97.03,63
,72,93,52.31,115
,53,867,164.27,163
,43,396,182.63,161
,100,845,89.89,89
,78,763,71.32,175
,3,811,137.76,73
,85,394,160.48,178
,94,8,39.05,91
,27,958,47.39,163
,54,455,88.61,89
,19,564,159.88,62
,66,684,58.73,178
,45,308,122.87,111
,86,767,193.8,150
,41,620,156.33,112
,49,768,152.83,113
,11,85,184.55,85
,14,851,121.59,88
,23,927,195.78,94
,74,702,18.63,130
,100,22,133.04,95
,38,858,186.99,76
,11,374,166.92,62
,65,395,175.76,107
,57,637,106.79,102
,69,521,158.75,80
,85,477,111.54,177
,65,500,164.43,76
,67,535,46.47,147
,24,575,81.59,64
,66,167,163.71,158
,14,788,194.46,139
,6,615,157.89,125
,75,411,75.27,154
,36,955,86.39,98
,86,230,101.85,93
,51,824,86.04,96
,47,29,123.99,72
,86,666,130.79,161
,80,802,146.76,77
,31,29,51.88,158
,67,370,173.78,137
,51,491,134.96,135
,18,705,100.91,140
,87,155,173.76,100
,15,375,170.35,140
,46,805,15.85,108
,85,383,115.9,146
,75,73,19.85,129
,18,762,147.44,92
,9,61,152.31,76
,46,364,152.81,173
,61,724,31.09,65
,49,25,110.41,155
,21,814,36.95,113
,95,26,179.72,168
,41,481,111.52,145
,39,92,117.37,109
,27,517,99.66,68
,34,182,157.57,174
,40,860,10.02,163
,7,792,50.09,101
,6,20,167.67,69
,34,431,139.52,127
,51,515,160.35,163
,72,283,41.94,110
,23,333,111.54,174
,57,180,144.46,68
,83,817,45.44,170
,37,688,105.1,173
,29,115,184.62,79
,66,467,64.52,82
,1,474,138.81,153
,63,110,61.83,154
,79,253,56.57,96
,76,614,76.53,87
,17,139,57.98,146
,17,171,149.78,132
,8,892,139.13,97
,59,755,47.78,93
,34,415,162.59,126
,21,947,64.45,66
,67,706,198.18,179
,74,771,74.4,107
,40,375,148.11,63
,60,218,41.98,143
,36,411,197.89,144
,61,189,100.1,161
,5,31,47.07,78
,71,89,198.69,89
,58,857,68.67,88
,4,605,45.17,96
,24,461,86.07,82
,32,84,30.42,63
,75,976,115.27,177
,68,639,157.29,158
,65,474,188.04,68
,52,333,178.57,115
,3,353,171.89,82
,66,49,162.95,157
,2,622,92.63,119
,40,574,13.3,127
,5,482,79.57,106
,41,352,119.1,177
,7,973,183.91,141
,44,353,13.9,147
,76,93,15.58,66
,100,743,55.01,108
,69,431,101.6,61
,7,754,108.2,154
,57,866,14.74,153
,14,351,155.31,140
,81,649,192.42,78
,78,7,23.02,124
,52,562,146.3,88
,19,535,137.1,80
,84,468,141.5,92
,21,570,57.21,173
,82,326,190.5,108
,72,956,168.39,132
,21,392,132.58,169
,81,568,147.49,77
,83,354,66.69,145
,67,531,33.36,91
,50,524,19.01,135
,38,115,199.24,138
,97,7,35.59,145
,55,580,89.97,130
,76,593,149.04,174
,70,841,86.23,116
,80,713,11.38,134
,29,248,79.91,171
,39,178,174.06,124
,15,993,20.81,145
,79,753,72.64,90
,74,759,116.16,67
,8,181,45.93,139
,79,260,156.83,80
,5,954,30.0,127
,48,132,115.73,68
,89,850,122.57,87
,90,558,124.84,117
,65,165,125.0,89
,58,132,31.63,60
,40,319,98.71,137
,60,990,12.49,80
,82,857,160.68,133
,56,567,127.97,173
,1,660,19.61,124
,71,203,186.98,153
,37,899,167.19,166
,73,14,134.53,175
,33,606,191.53,130
,17,419,158.82,126
,52,835,119.06,124
,8,911,105.45,98
,31,711,77.56,70
,65,150,57.5,180
,34,451,38.47,106
,20,245,103.99,74
,97,265,154.37,66
,88,259,158.54,64
,24,146,83.45,139
,48,263,119.53,111
,57,135,46.06,131
,42,315,154.94,177
,90,830,61.05,174
,95,909,14.87,85
,41,78,59.85,139
,17,653,49.49,171
,90,623,15.54,76
,49,434,36.38,166
,99,168,177.16,107
,5,498,30.93,144
,36,577,59.84,91
,94,667,16.63,91
,17,612,197.97,74
,39,693,184.18,92
,13,405,39.15,66
,21,708,92.55,95
,31,980,167.3,146
,18,452,29.48,145
,38,941,131.09,134
,68,900,152.18,80
,54,430,171.22,179
,31,342,174.57,85
,4,680,84.87,179
,42,822,198.27,165
,25,46,144.18,85
,35,671,67.76,119
,35,493,148.41,132
,15,924,140.56,78
,89,748,42.77,126
,21,448,179.42,148
,25,372,82.14,120
,51,180,84.51,71
,40,207,143.05,153
,52,464,135.81,78
,96,990,190.83,60
